bicheebe,B I CH EEH B E,bicheebe,,,,,
bicheeca',B I CH EEH K AH,bicheecaqq,,,,,
bicheeche,B I CH EEH CH E,bicheeche,,,,,
bicheechebe,B I CH EEH CH E B E,bicheechebe,,,,,
bicheelu',B I CH EEH L UH,bicheeluqq,,,,,
bicheené,B I CH EEH N EH,bicheeneq,,,,,
bicheenia',B I CH EEH N I AH,bicheeniaqq,,,,,
bicheepa',B I CH EEH P AH,bicheepaqq,,,,,
bicheetu,B I CH EEH T U,bicheetu,,,,,
bichenda,B I CH E N D A,bichenda,,,,,
bichéndabe,B I CH EH N D A B E,bicheqndabe,,,,,
bichéndaca',B I CH EH N D A K AH,bicheqndacaqq,,,,,
bichéndacabe,B I CH EH N D A K A B E,bicheqndacabe,,,,,
bichendu',B I CH E N D UH,bichenduqq,,,,,
bichiá,B I CH I AH,bichiaq,,,,,
bichiácabe,B I CH I AH K A B E,bichiaqcabe,,,,,
bichii,B I CH IIH,bichii,,,,,
bichiica',B I CH IIH K AH,bichiicaqq,,,,,
bichiiña',B I CH IIH GN AH,bichiinwaqq,,,,,
bichiña,B I CH I GN A,bichinwa,,,,,
bichíñacabe,B I CH IH GN A K A B E,bichiqnwacabe,,,,,
bichuga,B I CH U G A,bichuga,,,,,
bichuugu',B I CH UUH G UH,bichuuguqq,,,,,
bichuugucabe,B I CH UUH G U K A B E,bichuugucabe,,,,,
bichuundu',B I CH UUH N D UH,bichuunduqq,,,,,
bicuaagu,B I K U AAH G U,bicuaagu,,,,,
bicuaagucabe,B I K U AAH G U K A B E,bicuaagucabe,,,,,
bicuaani',B I K U AAH N IH,bicuaaniqq,,,,,
bicuaanica',B I K U AAH N I K AH,bicuaanicaqq,,,,,
bicuaanicabe,B I K U AAH N I K A B E,bicuaanicabe,,,,,
bicueeza,B I K U EEH Z A,bicueeza,,,,,
bicueezabe,B I K U EEH Z A B E,bicueezabe,,,,,
bicui,B I K U I,bicui,,,,,
bicuí,B I K U IH,bicuiq,,,,,
bicuibe,B I K U I B E,bicuibe,,,,,
bicuicabe                ,B I K U I K A B E            ,bicuicabe,,,,,
bicuiidxi',B I K U IIH DX IH,bicuiidxiqq,,,,,
bicuiidxibe,B I K U IIH DX I B E,bicuiidxibe,,,,,
bicuini,B I K U I N I,bicuini,,,,,
bicuininá',B I K U I N I N AH,bicuininaqqq,,,,,
bicuininalu',B I K U I N I N A L UH,bicuininaluqq,,,,,
bicuininatu,B I K U I N I N A T U,bicuininatu,,,,,
bicuininaya',B I K U I N I N A Y AH,bicuininayaqq,,,,,
bicuti',B I K U T IH,bicutiqq,,,,,
bicuude,B I K UUH D E,bicuude,,,,,
bicuudxi,B I K UUH DX I,bicuudxi,,,,,
bicuudxibe,B I K UUH DX I B E,bicuudxibe,,,,,
bicuudxica',B I K UUH DX I K AH,bicuudxicaqq,,,,,
bidá,B I D AH,bidaq,,,,,
bidaabi,B I D AAH B I,bidaabi,,,,,
bidaagu',B I D AAH G UH,bidaaguqq,,,,,
bidaani',B I D AAH N IH,bidaaniqq,,,,,
bidagulisaa,B I D A G U L I S AAH,bidagulisaa,,,,,
bidale,B I D A L E,bidale,,,,,
bidáleca',B I D AH L E K AH,bidaqlecaqq,,,,,
bide'du,B I D EH D U,bideqqdu,,,,,
bidé'nedu,B I D EH N E D U,bideqqqnedu,,,,,
bidi'du,B I D IH D U,bidiqqdu,,,,,
bidiee',B I D I EEH,bidieeqq,,,,,
bidii,B I D IIH,bidii,,,,,
bidiibe,B I D IIH B E,bidiibe,,,,,
bidiica,B I D IIH K A,bidiica,,,,,
bidiica',B I D IIH K AH,bidiicaqq,,,,,
bidiicabe,B I D IIH K A B E,bidiicabe,,,,,
bidiilu',B I D IIH L UH,bidiiluqq,,,,,
bidiime,B I D IIH M E,bidiime,,,,,
bidiini,B I D IIH N I,bidiini,,,,,
bidiitu,B I D IIH T U,bidiitu,,,,,
bidó',B I D OH,bidoqqq,,,,,
bidola,B I D O L A,bidola,,,,,
bidoo,B I D OOH,bidoo,,,,,
bidopa,B I D O P A,bidopa,,,,,
bidú'ndadu,B I D UH N D A D U,biduqqqndadu,,,,,
bidú'yadu,B I D UH Y A D U,biduqqqyadu,,,,,
bidú'yanu,B I D UH Y A N U,biduqqqyanu,,,,,
biduaa,B I D U AAH,biduaa,,,,,
biduuba',B I D UUH B AH,biduubaqq,,,,,
biduubané,B I D UUH B A N EH,biduubaneq,,,,,
biduyadxíchidu,B I D U Y A DX IH CH I D U,biduyadxiqchidu,,,,,
bidxá,B I DX AH,bidxaq,,,,,
bidxaa,B I DX AAH,bidxaa,,,,,
bidxaaga,B I DX AAH G A,bidxaaga,,,,,
bidxaagabe,B I DX AAH G A B E,bidxaagabe,,,,,
bidxaagaca',B I DX AAH G A K AH,bidxaagacaqq,,,,,
bidxaagadu,B I DX AAH G A D U,bidxaagadu,,,,,
bidxaagalú,B I DX AAH G A L UH,bidxaagaluq,,,,,
bidxaagalube,B I DX AAH G A L U B E,bidxaagalube,,,,,
bidxaagaluca',B I DX AAH G A L U K AH,bidxaagalucaqq,,,,,
bidxaagalúcabe,B I DX AAH G A L UH K A B E,bidxaagaluqcabe,,,,,
bidxaagaludu,B I DX AAH G A L U D U,bidxaagaludu,,,,,
bidxaagalutu,B I DX AAH G A L U T U,bidxaagalutu,,,,,
bidxabe,B I DX A B E,bidxabe,,,,,
bidxácabe,B I DX AH K A B E,bidxaqcabe,,,,,
bidxaga,B I DX A G A,bidxaga,,,,,
bidxágaca',B I DX AH G A K AH,bidxaqgacaqq,,,,,
bidxagalú,B I DX A G A L UH,bidxagaluq,,,,,
bidxagaluca',B I DX A G A L U K AH,bidxagalucaqq,,,,,
bidxagayaa,B I DX A G A Y AAH,bidxagayaa,,,,,
bidxagayaa',B I DX A G A Y AAH,bidxagayaaqq,,,,,
bidxagayaabe,B I DX A G A Y AAH B E,bidxagayaabe,,,,,
bidxagayaaca',B I DX A G A Y AAH K AH,bidxagayaacaqq,,,,,
bidxagayaacabe,B I DX A G A Y AAH K A B E,bidxagayaacabe,,,,,
bidxela,B I DX E L A,bidxela,,,,,
bidxela',B I DX E L AH,bidxelaqq,,,,,
bidxélabe,B I DX EH L A B E,bidxeqlabe,,,,,
bidxélaca',B I DX EH L A K AH,bidxeqlacaqq,,,,,
bidxélacabe,B I DX EH L A K A B E,bidxeqlacabe,,,,,
bidxéladu,B I DX EH L A D U,bidxeqladu,,,,,
bidxelasaa,B I DX E L A S AAH,bidxelasaa,,,,,
bidxelasaani,B I DX E L A S AAH N I,bidxelasaani,,,,,
bidxhi ,B I DX I,bidxhi,,,,,
bidxi,B I DX I,bidxi,,,,,
bidxi',B I DX IH,bidxiqq,,,,,
bidxi'ba',B I DX IH B AH,bidxiqqbaqq,,,,,
bidxí'basidu,B I DX IH B A S I D U,bidxiqqqbasidu,,,,,
bidxibe',B I DX I B EH,bidxibeqq,,,,,
bidxibi,B I DX I B I,bidxibi,,,,,
bidxíbibe,B I DX IH B I B E,bidxiqbibe,,,,,
bidxíbica',B I DX IH B I K AH,bidxiqbicaqq,,,,,
bidxíbicabe,B I DX IH B I K A B E,bidxiqbicabe,,,,,
bidxíbitu,B I DX IH B I T U,bidxiqbitu,,,,,
bidxibu,B I DX I B U,bidxibu,,,,,
bidxichi,B I DX I CH I,bidxichi,,,,,
bidxiga,B I DX I G A,bidxiga,,,,,
bidxigueta',B I DX I G E T AH,bidxiguetaqq,,,,,
bidxiguétaca',B I DX I G EH T A K AH,bidxigueqtacaqq,,,,,
bidxiguétacabe,B I DX I G EH T A K A B E,bidxigueqtacabe,,,,,
bidxiguetalú,B I DX I G E T A L UH,bidxiguetaluq,,,,,
bidxiguetaluá',B I DX I G E T A L U AH,bidxiguetaluaqqq,,,,,
bidxiguetalube,B I DX I G E T A L U B E,bidxiguetalube,,,,,
bidxiguí,B I DX I G IH,bidxiguiq,,,,,
bidxii,B I DX IIH,bidxii,,,,,
bidxiiba',B I DX IIH B AH,bidxiibaqq,,,,,
bidxiibabe,B I DX IIH B A B E,bidxiibabe,,,,,
bidxiibaca',B I DX IIH B A K AH,bidxiibacaqq,,,,,
bidxiibacabe,B I DX IIH B A K A B E,bidxiibacabe,,,,,
bidxiibalu',B I DX IIH B A L UH,bidxiibaluqq,,,,,
bidxiichi,B I DX IIH CH I,bidxiichi,,,,,
bidxiichica',B I DX IIH CH I K AH,bidxiichicaqq,,,,,
bidxiichiné,B I DX IIH CH I N EH,bidxiichineq,,,,,
bidxiichineca',B I DX IIH CH I N E K AH,bidxiichinecaqq,,,,,
bidxiichinécabe,B I DX IIH CH I N EH K A B E,bidxiichineqcabe,,,,,
bidxiidéchebe,B I DX IIH D EH CH E B E,bidxiideqchebe,,,,,
bidxiidécheca',B I DX IIH D EH CH E K AH,bidxiideqchecaqq,,,,,
bidxiidéchecabe,B I DX IIH D EH CH E K A B E,bidxiideqchecabe,,,,,
bidxiidéchetu,B I DX IIH D EH CH E T U,bidxiideqchetu,,,,,
bidxiiluucabe,B I DX IIH L UUH K A B E,bidxiiluucabe,,,,,
bidxiña,B I DX I GN A,bidxinwa,,,,,
bidxiña',B I DX I GN AH,bidxinwaqq,,,,,
bidxíñabe,B I DX IH GN A B E,bidxiqnwabe,,,,,
bidxíñaca',B I DX IH GN A K AH,bidxiqnwacaqq,,,,,
bidxíñacabe,B I DX IH GN A K A B E,bidxiqnwacabe,,,,,
bidxiñalu',B I DX I GN A L UH,bidxinwaluqq,,,,,
bidxu,B I DX U,bidxu,,,,,
bidxu'ni',B I DX UH N IH,bidxuqqniqq,,,,,
bidxuni',B I DX U N IH,bidxuniqq,,,,,
bieche,B I E CH E,"bieche
",,,,,
bieche',B I E CH EH,biecheqq,,,,,
biéchebe,B I EH CH E B E,bieqchebe,,,,,
biécheca',B I EH CH E K AH,bieqchecaqq,,,,,
biéchecabe,B I EH CH E K A B E,bieqchecabe,,,,,
biéchedu,B I EH CH E D U,bieqchedu,,,,,
biechené,B I E CH E N EH,biecheneq,,,,,
biecheneca',B I E CH E N E K AH,biechenecaqq,,,,,
bieegu',B I EEH G UH,bieeguqq,,,,,
bieeguca',B I EEH G U K AH,bieegucaqq,,,,,
biegu,B I E G U,biegu,,,,,
bieguayuaa',B I E G U A Y U AAH,bieguayuaaqq,,,,,
bieguyoolo',B I E G U Y OOH L OH,bieguyooloqq,,,,,
bien,B I E N,bien,,,,,
biene,B I E N E,biene,,,,,
biene',B I E N EH,bieneqq,,,,,
biéneca',B I EH N E K AH,bieqnecaqq,,,,,
biénedu,B I EH N E D U,bieqnedu,,,,,
biénenu,B I EH N E N U,bieqnenu,,,,,
biénetu,B I EH N E T U,bieqnetu,,,,,
bieque,B I E K E,bieke,,,,,
biete,B I E T E,biete,,,,,
biete',B I E T EH,bieteqq,,,,,
biétebe,B I EH T E B E,bieqtebe,,,,,
biéteca',B I EH T E K AH,bieqtecaqq,,,,,
biétecabe,B I EH T E K A B E,bieqtecabe,,,,,
biétedu,B I EH T E D U,bieqtedu,,,,,
bietenala'dxe',B I E T E N A L AH DX EH,bietenalaqqdxeqq,,,,,
bietenala'dxi',B I E T E N A L AH DX IH,bietenalaqqdxiqq,,,,,
bietenalá'dxibe,B I E T E N A L AH DX I B E,bietenalaqqqdxibe,,,,,
bietenalá'dxicabe,B I E T E N A L AH DX I K A B E,bietenalaqqqdxicabe,,,,,
bietenebe,B I E T E N E B E,bietenebe,,,,,
bieu,B I E U,bieu,,,,,
biga,B I G A,biga,,,,,
bigá,B I G AH,bigaq,,,,,
biga',B I G AH,bigaqq,,,,,
bigá',B I G AH,bigaqqq,,,,,
bigá'chinenu,B I G AH CH I N E N U,bigaqqqchinenu,,,,,
bigaabibe,B I G AAH B I B E,bigaabibe,,,,,
bigaachi',B I G AAH CH IH,bigaachiqq,,,,,
bigaachibe,B I G AAH CH I B E,bigaachibe,,,,,
bigaanda,B I G AAH N D A,bigaanda,,,,,
bigaasaca',B I G AAH S A K AH,bigaasacaqq,,,,,
bigaba',B I G A B AH,bigabaqq,,,,,
bigabe,B I G A B E,bigabe,,,,,
bigachi,B I G A CH I,bigachi,,,,,
bigácuca',B I G AH K U K AH,bigaqcucaqq,,,,,
bigácudu,B I G AH K U D U,bigaqcudu,,,,,
bigácutu,B I G AH K U T U,bigaqcutu,,,,,
bigadxe,B I G A DX E,bigadxe,,,,,
bigádxecabe,B I G AH DX E K A B E,bigaqdxecabe,,,,,
bigádxesibe,B I G AH DX E S I B E,bigaqdxesibe,,,,,
bigadxi,B I G A DX I,bigadxi,,,,,
biganda,B I G A N D A,biganda,,,,,
bigani,B I G A N I,bigani,,,,,
bigapa,B I G A P A,bigapa,,,,,
bigapadiuxi,B I G A P A D I U X I,bigapadiuxi,,,,,
bigapadiúxibe,B I G A P A D I UH X I B E,bigapadiuqxibe,,,,,
bigapadiúxilu',B I G A P A D I UH X I L UH,bigapadiuqxiluqq,,,,,
bigaya',B I G A Y AH,bigayaqq,,,,,
bigu,B I G U,bigu,,,,,
bigú,B I G UH,biguq,,,,,
biguá',B I G U AH,biguaqqq,,,,,
biguá'cabe,B I G U AH K A B E,biguaqqqcabe,,,,,
biguabe,B I G U A B E,biguabe,,,,,
bigue',B I G EH,bigueqq,,,,,
bigue'lu',B I G EH L UH,bigueqqluqq,,,,,
bigueta,B I G E T A,bigueta,,,,,
bigueta',B I G E T AH,biguetaqq,,,,,
biguétabe,B I G EH T A B E,bigueqtabe,,,,,
biguétacabe,B I G EH T A K A B E,bigueqtacabe,,,,,
biguidi,B I G I D I,biguidi,,,,,
biguidi',B I G I D IH,biguidiqq,,,,,
biguidxi,B I G I DX I,biguidxi,,,,,
biguii,B I G IIH,biguii,,,,,
biguiide',B I G IIH D EH,biguiideqq,,,,,
biguiidilu',B I G IIH D I L UH,biguiidiluqq,,,,,
biguti,B I G U T I,biguti,,,,,
biguucha',B I G UUH CH AH,biguuchaqq,,,,,
biguundu',B I G UUH N D UH,biguunduqq,,,,,
bihui,B I U I,bihui,,,,,
bihuinni,B I U I NL I,bihuinni,,,,,
bihuínnibe,B I U IH NL I B E,bihuiqnnibe,,,,,
bii,B IIH,bii,,,,,
biibi',B IIH B IH,biibiqq,,,,,
biichi,B IIH CH I,biichi,,,,,
biidi',B IIH D IH,biidiqq,,,,,
biidibe,B IIH D I B E,biidibe,,,,,
biidxi',B IIH DX IH,biidxiqq,,,,,
biidxi'di,B IIH DX IH D I,biidxiqqdi,,,,,
biina',B IIH N AH,biinaqq,,,,,
biinabe,B IIH N A B E,biinabe,,,,,
biinaca',B IIH N A K AH,biinacaqq,,,,,
biinda',B IIH N D AH,biindaqq,,,,,
biindabe,B IIH N D A B E,biindabe,,,,,
biindasícabe,B IIH N D A S IH K A B E,biindasiqcabe,,,,,
biini,B IIH N I,biini,,,,,
biite',B IIH T EH,biiteqq,,,,,
biiti,B IIH T I,biiti,,,,,
biiti',B IIH T IH,biitiqq,,,,,
biitibe,B IIH T I B E,biitibe,,,,,
biitica',B IIH T I K AH,biiticaqq,,,,,
biiticabe,B IIH T I K A B E,biiticabe,,,,,
biiticani,B IIH T I K A N I,biiticani,,,,,
biitilu',B IIH T I L UH,biitiluqq,,,,,
biitini,B IIH T I N I,biitini,,,,,
biititu,B IIH T I T U,biititu,,,,,
biitu,B IIH T U,biitu,,,,,
biiy'a,B IIH Y A,biiyqqa,,,,,
biiya,B IIH Y A,biiya,,,,,
biiya',B IIH Y AH,biiyaqq,,,,,
biiyabe,B IIH Y A B E,biiyabe,,,,,
biiyaca',B IIH Y A K AH,biiyacaqq,,,,,
biiyacabe,B IIH Y A K A B E,biiyacabe,,,,,
biiyadxí,B IIH Y A DX IH,biiyadxiq,,,,,
biiyadxibe,B IIH Y A DX I B E,biiyadxibe,,,,,
biiyadxícabe,B IIH Y A DX IH K A B E,biiyadxiqcabe,,,,,
biiyadxie',B IIH Y A DX I EH,biiyadxieqq,,,,,
biiyadxisaa,B IIH Y A DX I S AAH,biiyadxisaa,,,,,
biiyadxísibe,B IIH Y A DX IH S I B E,biiyadxiqsibe,,,,,
biiyalu',B IIH Y A L UH,biiyaluqq,,,,,
biiyasi                  ,B IIH Y A S I             ,biiyasi,,,,,
biiyatu,B IIH Y A T U,biiyatu,,,,,
biiyatuxhu,B IIH Y A T U XH U,biiyatuxhu,,,,,
biiyu',B IIH Y UH,biiyuqq,,,,,
bilá,B I L AH,bilaq,,,,,
bila'ya',B I L AH Y AH,bilaqqyaqq,,,,,
bilaa,B I L AAH,bilaa,,,,,
bilaabe,B I L AAH B E,bilaabe,,,,,
bilaacabe,B I L AAH K A B E,bilaacabe,,,,,
bilaahua,B I L AAH U A,bilaahua,,,,,
bilabe,B I L A B E,bilabe,,,,,
bilabi,B I L A B I,bilabi,,,,,
bilácabe,B I L AH K A B E,bilaqcabe,,,,,
biladu,B I L A D U,biladu,,,,,
bilanu,B I L A N U,bilanu,,,,,
bilatu,B I L A T U,bilatu,,,,,
biliibi,B I L IIH B I,biliibi,,,,,
biluee',B I L U EEH,bilueeqq,,,,,
biluí',B I L U IH,biluiqqq,,,,,
bilui'be,B I L U IH B E,biluiqqbe,,,,,
bilui'lu',B I L U IH L UH,biluiqqluqq,,,,,
biluí'nabe,B I L U IH N A B E,biluiqqqnabe,,,,,
biluidu,B I L U I D U,biluidu,,,,,
biluuba',B I L UUH B AH,biluubaqq,,,,,
biluxe,B I L U X E,biluxe,,,,,
biluxe',B I L U X EH,biluxeqq,,,,,
bilúxebe,B I L UH X E B E,biluqxebe,,,,,
bilúxecabe,B I L UH X E K A B E,biluqxecabe,,,,,
biluxené,B I L U X E N EH,biluxeneq,,,,,
bilúxesibe,B I L UH X E S I B E,biluqxesibe,,,,,
biluxhe,B I L U XH E,biluxhe,,,,,
bina,B I N A,bina,,,,,
binaa,B I N AAH,binaa,,,,,
binadia'ga',B I N A D I AH G AH,binadiaqqgaqq,,,,,
binadiaga,B I N A D I A G A,binadiaga,,,,,
binadiaga',B I N A D I A G AH,binadiagaqq,,,,,
binadiágabe,B I N A D I AH G A B E,binadiaqgabe,,,,,
binadiágaca',B I N A D I AH G A K AH,binadiaqgacaqq,,,,,
binadiágacabe,B I N A D I AH G A K A B E,binadiaqgacabe,,,,,
binadiágadu,B I N A D I AH G A D U,binadiaqgadu,,,,,
binadiágalu',B I N A D I AH G A L UH,binadiaqgaluqq,,,,,
binadiáganu,B I N A D I AH G A N U,binadiaqganu,,,,,
binadiagasica',B I N A D I A G A S I K AH,binadiagasicaqq,,,,,
binadiagasícabe,B I N A D I A G A S IH K A B E,binadiagasiqcabe,,,,,
binadiágatu,B I N A D I AH G A T U,binadiaqgatu,,,,,
bindaa,B I N D AAH,bindaa,,,,,
bindaabe,B I N D AAH B E,bindaabe,,,,,
bindaaca',B I N D AAH K AH,bindaacaqq,,,,,
bindaacabe,B I N D AAH K A B E,bindaacabe,,,,,
bindaana,B I N D AAH N A,bindaana,,,,,
bindaanabe,B I N D AAH N A B E,bindaanabe,,,,,
bindaanaca',B I N D AAH N A K AH,bindaanacaqq,,,,,
bindaate',B I N D AAH T EH,bindaateqq,,,,,
bindaatebe,B I N D AAH T E B E,bindaatebe,,,,,
bindiibi,B I N D IIH B I,bindiibi,,,,,
bindiibibe,B I N D IIH B I B E,bindiibibe,,,,,
bindiibica',B I N D IIH B I K AH,bindiibicaqq,,,,,
bindiibicabe,B I N D IIH B I K A B E,bindiibicabe,,,,,
bindiibisica',B I N D IIH B I S I K AH,bindiibisicaqq,,,,,
bindubi,B I N D U B I,bindubi,,,,,
bindúbibe,B I N D UH B I B E,binduqbibe,,,,,
binduuba',B I N D UUH B AH,binduubaqq,,,,,
binduuxe',B I N D UUH X EH,binduuxeqq,,,,,
bine',B I N EH,bineqq,,,,,
binebia'ya',B I N E B I AH Y AH ,binebiaqqyaqq,,,,,
binena'ya',B I N E N AH Y AH,binenaqqyaqq,,,,,
biní,B I N IH,biniq,,,,,
binibiá',B I N I B I AH,binibiaqqq,,,,,
binibia'be,B I N I B I AH B E,binibiaqqbe,,,,,
binibia'ca',B I N I B I AH K AH,binibiaqqcaqq,,,,,
binibiá'cabe,B I N I B I AH K A B E,binibiaqqqcabe,,,,,
binibia'lu',B I N I B I AH L UH,binibiaqqluqq,,,,,
binibia'nu,B I N I B I AH N U,binibiaqqnu,,,,,
binichaahuicabe,B I N I CH AAH U I K A B E,binichaahuicabe,,,,,
binidécabe,B I N I D EH K A B E,binideqcabe,,,,,
bínidu,B IH N I D U,biqnidu,,,,,
binidxaba',B I N I DX A B AH,binidxabaqq,,,,,
biniibi,B I N IIH B I,biniibi,,,,,
biniilaanu,B I N IIH L AAH N U,biniilaanu,,,,,
biniise',B I N IIH S EH,biniiseqq,,,,,
biniisi,B I N IIH S I,biniisi,,,,,
biniisinecabe,B I N IIH S I N E K A B E,biniisinecabe,,,,,
bininá,B I N I N AH,bininaq,,,,,
bininaca',B I N I N A K AH,bininacaqq,,,,,
bininácabe,B I N I N AH K A B E,bininaqcabe,,,,,
binini,B I N I N I,binini,,,,,
bíninu,B IH N I N U,biqninu,,,,,
binite',B I N I T EH,biniteqq,,,,,
biniti,B I N I T I,biniti,,,,,
binítibe,B I N IH T I B E,biniqtibe,,,,,
binitilú,B I N I T I L UH,binitiluq,,,,,
binitilube,B I N I T I L U B E,binitilube,,,,,
binitilúcabe,B I N I T I L UH K A B E,binitiluqcabe,,,,,
binítinu,B I N IH T I N U,biniqtinu,,,,,
binni,B I NL I,binni,,,,,
binnidxaapa',B I NL I DX AAH P AH,binnidxaapaqq,,,,,
binnigola,B I NL I G O L A,binnigola,,,,,
binnigoola,B I NL I G OOH L A,binnigoola,,,,,
binnigüe',B I NL I G U EH,binnigweqq,,,,,
binnilidxi,B I NL I L I DX I,binnilidxi,,,,,
binnizá,B I NL I Z AH,binnizaq,,,,,
biña,B I GN A,binwa,,,,,
bio'xho',B I OH XH OH,bioqqxhoqq,,,,,
bio'xholu',B I OH XH O L UH,bioqqxholuqq,,,,,
bioxhuá',B I O XH U AH,bioxhuaqqq,,,,,
biquidxi,B I K I DX I,bikidxi,,,,,
biquiichi',B I K IIH CH IH,bikiichiqq,,,,,
biquiidi',B I K IIH D IH,bikiidiqq,,,,,
biquiiñe',B I K IIH GN EH,bikiinweqq,,,,,
biquiiñebe,B I K IIH GN E B E,bikiinwebe,,,,,
biquiiñecabe,B I K IIH GN E K A B E,bikiinwecabe,,,,,
biquixe,B I K I X E,bikixe,,,,,
biquíxebe,B I K IH X E B E,bikiqxebe,,,,,
bira,B I R A,bira,,,,,
birá,B I R AH,biraq,,,,,
birácabe,B I R AH K A B E,biraqcabe,,,,,
biraru',B I R A R UH,biraruqq,,,,,
bire'du,B I R EH D U,bireqqdu,,,,,
bire'nu,B I R EH N U,bireqqnu,,,,,
biree,B I R EEH,biree,,,,,
biree',B I R EEH,bireeqq,,,,,
bireebe,B I R EEH B E,bireebe,,,,,
bireeca',B I R EEH K AH,bireecaqq,,,,,
bireecabe,B I R EEH K A B E,bireecabe,,,,,
bireeche,B I R EEH CH E,bireeche,,,,,
bireechecabe,B I R EEH CH E K A B E,bireechecabe,,,,,
bireechecame,B I R EEH CH E K A M E,bireechecame,,,,,
bireechú,B I R EEH CH UH,bireechuq,,,,,
bireechuné,B I R EEH CH U N EH,bireechuneq,,,,,
bireeme,B I R EEH M E,bireeme,,,,,
bireené,B I R EEH N EH,bireeneq,,,,,
bireenebe,B I R EEH N E B E,bireenebe,,,,,
bireeneca',B I R EEH N E K AH,bireenecaqq,,,,,
bireenécabe,B I R EEH N EH K A B E,bireeneqcabe,,,,,
bireenu,B I R EEH N U,bireenu,,,,,
bireesibe,B I R EEH S I B E,bireesibe,,,,,
bireesica',B I R EEH S I K AH,bireesicaqq,,,,,
bireesícabe,B I R EEH S IH K A B E,bireesiqcabe,,,,,
bireetu,B I R EEH T U,bireetu,,,,,
bireeu,B I R EEH U,bireeu,,,,,
bireeyaande,B I R EEH Y AAH N D E,bireeyaande,,,,,
bireeyaandebe,B I R EEH Y AAH N D E B E,bireeyaandebe,,,,,
birenda,B I R E N D A,birenda,,,,,
birí,B I R IH,biriq,,,,,
birooba',B I R OOH B AH,biroobaqq,,,,,
biroobaca',B I R OOH B A K AH,biroobacaqq,,,,,
biroobané,B I R OOH B A N EH,biroobaneq,,,,,
biruba,B I R U B A,biruba,,,,,
birucu',B I R U K UH,birucuqq,,,,,
biruugu,B I R UUH G U,biruugu,,,,,
biruugulu',B I R UUH G U L UH,biruuguluqq,,,,,
biruxhi,B I R U XH I,biruxhi,,,,,
bisa,B I S A,bisa,,,,,
bisa',B I S AH,bisaqq,,,,,
bisa'bi',B I S AH B IH,bisaqqbiqq,,,,,
bisá'bibe,B I S AH B I B E,bisaqqqbibe,,,,,
bisá'bicabe,B I S AH B I K A B E,bisaqqqbicabe,,,,,
bisaa,B I S AAH,bisaa,,,,,
bisaabe,B I S AAH B E,bisaabe,,,,,
bisaana,B I S AAH N A,bisaana,,,,,
bisaana',B I S AAH N AH,bisaanaqq,,,,,
bisaanabe,B I S AAH N A B E,bisaanabe,,,,,
bisaanaca',B I S AAH N A K AH,bisaanacaqq,,,,,
bisaanacabe,B I S AAH N A K A B E,bisaanacabe,,,,,
bisaanadu,B I S AAH N A D U,bisaanadu,,,,,
bisaanagá,B I S AAH N A G AH,bisaanagaq,,,,,
bisaanalu',B I S AAH N A L UH,bisaanaluqq,,,,,
bisaanane,B I S AAH N A N E,bisaanane,,,,,
bisaanané,B I S AAH N A N EH,bisaananeq,,,,,
bisaananébe,B I S AAH N A N EH B E,bisaananeqbe,,,,,
bisaananelu',B I S AAH N A N E L UH,bisaananeluqq,,,,,
bisaananetu,B I S AAH N A N E T U,bisaananetu,,,,,
bisaanu',B I S AAH N UH,bisaanuqq,,,,,
bisaba,B I S A B A,bisaba,,,,,
bisábabe,B I S AH B A B E,bisaqbabe,,,,,
bisábaca',B I S AH B A K AH,bisaqbacaqq,,,,,
bisábacabe,B I S AH B A K A B E,bisaqbacabe,,,,,
bisábame,B I S AH B A M E,bisaqbame,,,,,
bisabantaame,B I S A B A N T AAH M E,bisabantaame,,,,,
bisabe,B I S A B E,bisabe,,,,,
bisaca,B I S A K A,bisaca,,,,,
bisaca',B I S A K AH,bisacaqq,,,,,
bisanane,B I S A N A N E,bisanane,,,,,
bisé'ndadu,B I S EH N D A D U,biseqqqndadu,,,,,
biseegu',B I S EEH G UH,biseeguqq,,,,,
biseegube,B I S EEH G U B E,biseegube,,,,,
biseeguca',B I S EEH G U K AH,biseegucaqq,,,,,
biseegucabe,B I S EEH G U K A B E,biseegucabe,,,,,
biseeguyoobe,B I S EEH G U Y OOH B E,biseeguyoobe,,,,,
biseenda,B I S EEH N D A,biseenda,,,,,
biseenda',B I S EEH N D AH,biseendaqq,,,,,
biseendabe,B I S EEH N D A B E,biseendabe,,,,,
biseendaca',B I S EEH N D A K AH,biseendacaqq,,,,,
biseendacaa,B I S EEH N D A K AAH,biseendacaa,,,,,
biseendacaa',B I S EEH N D A K AAH,biseendacaaqq,,,,,
biseendacaabe,B I S EEH N D A K AAH B E,biseendacaabe,,,,,
biseendacaacabe,B I S EEH N D A K AAH K A B E,biseendacaacabe,,,,,
biseendacaatu,B I S EEH N D A K AAH T U,biseendacaatu,,,,,
biseendacabe,B I S EEH N D A K A B E,biseendacabe,,,,,
biseendalu',B I S EEH N D A L UH,biseendaluqq,,,,,
biseendania',B I S EEH N D A N I AH,biseendaniaqq,,,,,
biseendanu,B I S EEH N D A N U,biseendanu,,,,,
biseendarube,B I S EEH N D A R U B E,biseendarube,,,,,
biseendatidxi,B I S EEH N D A T I DX I,biseendatidxi,,,,,
biseendatídxica',B I S EEH N D A T IH DX I K AH,biseendatiqdxicaqq,,,,,
